dim0	dim1	cluster
-0.8776384791744956	7.428356919216645	18
7.532239281136366	5.374093803639132	31
-8.800475586465483	-7.285264451092212	77
1.306483449484104	0.5287279251635235	46
8.709943757420707	5.148949751374982	31
4.192354988676102	2.791313986551935	20
-6.248464477240569	-6.152291368869776	63
3.410307299850875	-0.857710749588988	26
-2.4395908034854044	-4.336319640347926	84
-5.04140685908115	-8.910682414083968	68
-7.857307528054921	-3.170110322112049	95
4.0375372442662725	-8.226661790392125	39
3.6996303128777885	-3.471653452438683	36
-4.634557092961348	-2.3241725791906918	72
1.2008568996190783	-2.5050598431543665	45
-12.363193785603778	-3.3891839596502096	83
-5.73983550365059	-8.411916923997854	68
-10.300886935337513	-2.654025743550268	83
4.58099883702863	-2.04551680081117	52
-4.0220155521828955	-6.922986600824322	58
-0.5150234024531879	-7.337758119907081	55
-6.90136195131908	6.264390775077741	73
-5.34008935255152	1.0443988663565729	92
10.397905242255675	1.9925491967137057	37
-5.262348379946811	-2.374546099407593	72
10.655965624814304	-2.720688011789538	33
-8.645007245957665	-3.286137608725794	79
-1.449002785887104	-5.1380767208729665	84
0.1145463397457494	-0.3346474994157287	46
-3.632607578753955	-2.5362352315345222	72
8.052121625464135	0.7979670281917346	40
3.003497816245685	-5.822006944547276	25
-4.179648332241568	3.800091651110526	80
4.75538344108846	-3.6670910833813632	52
7.957578647959147	2.5199350033751333	28
-6.470947225769078	9.437254392770326	91
2.886618579417646	1.3856363426009415	41
2.8598553569928615	6.097665463021233	19
1.142404625791754	1.7926645344744805	17
-1.7855193686777786	5.839030701402709	99
-8.286303537101707	7.019057423138392	82
9.078510339642758	4.608068078277286	31
-1.5711621972469534	-9.260138187408204	59
10.72517162620305	1.4578651836597416	37
6.574331479501416	1.592167502710264	40
-7.416057838500688	7.795366402164112	82
-1.1772469695581205	7.341928165146558	18
-8.12403883477474	-8.677325718688671	85
0.5070131985838355	1.4296382989451282	3
5.469480110693212	-8.113930741037757	39
-2.377409456696482	-0.36929861408754017	96
-8.33526538127382	-7.292560139449456	77
-8.393360827524305	-8.181854098934485	77
-8.779618404376588	8.012371393210454	90
-2.066308489408453	2.2149632278936475	97
-1.5470791049057693	-8.448537273029965	59
1.0096409114899996	7.61689140876807	0
-3.4166540190785626	4.18422611746593	80
1.3128748942272572	-5.719229367682943	51
7.255841762172817	7.668997093232851	43
-9.125910356807449	-7.6966490243717285	77
-8.116990051410554	-3.182379983930131	79
8.143350696820061	4.1854858709606475	22
-0.5958223381844959	1.27887820786453	3
2.941622691652923	-5.001856851393777	25
-3.0558823775688655	-2.0503974203260116	96
2.366390054467315	-2.713355425887163	36
-6.220407704185073	2.4088028495508595	69
2.1961044570708417	-0.5480893519505388	26
7.502048047484166	-8.749315685470206	50
-3.3585800198023925	-1.6092485915051387	96
4.031216784970204	-4.995455556190959	25
-2.734313051919646	-5.825056604657248	61
1.5499466245404172	0.8305348424407277	17
1.3278505853557667	-1.251699897376536	46
-8.2780025245699	5.029096848781642	73
-2.0314345095921693	-5.488110563557825	84
-3.3212910307021324	6.19275021967158	13
-1.6259480102457617	7.095538333744278	18
-5.4832003846863175	-7.112688129409114	58
6.421203623042484	-8.748687694837578	32
2.7575586408964963	-2.914121860087335	36
-4.032117497291736	-7.858809648805771	65
10.030241037023409	5.0253596685617445	21
-8.448416277618056	5.2835419464467535	73
2.083420219341277	-9.189197932405735	53
4.171709996692913	8.587653632047687	2
9.532542835857955	-7.032956551734098	44
-0.5416741376162696	2.3293467387098006	3
-9.034671367133	-7.916082398382145	77
-7.596653807127369	7.22306417805512	82
-3.286616851887544	0.03227422612435271	96
-6.763127566725684	9.091125738240311	91
